tags,discription,price,title,Title,img,url
Others,,Rs.4.00,Micro Switch Knob Round (Local),Micro Switch Knob Round (Local),http://scionelectronics.com/wp-content/uploads/2017/06/Micro-Switch-Knob-Round-Local-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/micro-switch-knob-round-local/
SD Card,"Micro SD card slot,Supports SDIO and SPI interfaces,2.54mm pitch pin headers","Rs.1,090.00",Micro SD Data Logger (Waveshare),Micro SD Data Logger (Waveshare),http://scionelectronics.com/wp-content/uploads/2016/12/Micro-SD-Data-Logger-Waveshare-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/micro-sd-data-logger-waveshare/
"SD Card,Micro SD Data Logger Scion","Recommended supply voltage and I/O Level : 3.3~5.5VDC,Support Micro SD Card, Micro SDHC card (high-speed card),Standard SPI communication interface,LED indicators for card insertion,Molex microSD card socket (,),Arduino users can directly use the Arduino IDE comes with an SD card to complete the library card initialization and read-write",Rs.280.00,Micro SD Data Logger,Micro SD Data Logger,http://scionelectronics.com/wp-content/uploads/2015/08/Micro-SD-Data-Logger-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/micro-sd-data-logger/
"Connectors,SD",,Rs.65.00,Micro SD Card Socket 2,Micro SD Card Socket 2,http://scionelectronics.com/wp-content/uploads/2016/05/Micro-SD-Card-Socket-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/micro-sd-card-socket-2/
"Tools,Wire & Side Cutters","5-inch diagonal plier,Material: Carbon Steel",Rs.220.00,Micro Nipper ST-501 – Santus (Local),Micro Nipper ST-501 – Santus (Local),http://scionelectronics.com/wp-content/uploads/2016/08/Santus-Micro-Nipper-ST-501-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/micro-nipper-st-501-santus/
"Tools,Wire & Side Cutters",,Rs.310.00,Micro Nipper ST-105 – Santus (Local),Micro Nipper ST-105 – Santus (Local),http://scionelectronics.com/wp-content/uploads/2016/08/Santus-Micro-Nipper-ST-105-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/micro-nipper-st-105-santus/
"Tools,Wire & Side Cutters",,Rs.315.00,Micro Nipper 5inch Red – Santus ST-A05-P (Local),Micro Nipper 5inch Red – Santus ST-A05-P (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Santus-Micro-Nipper-5inch-Red-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/santus-micro-nipper-5inch-red/
"Tools,Wire & Side Cutters",,Rs.320.00,Micro Nipper 5inch Blue – Santus ST-A03H (Local),Micro Nipper 5inch Blue – Santus ST-A03H (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Santus-Micro-Nipper-5inch-Blue-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/santus-micro-nipper-5inch-blue/
"IC (Integrated Circuits),Operational Amplifier",,Rs.62.00,LM348N,LM348N,http://scionelectronics.com/wp-content/uploads/2017/06/LM348N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm348n/
"Tools,Wire & Side Cutters","Chromium-Vanadium Alloy steel,Length: 134mm,Weight: 80g",Rs.315.00,Micro Nipper 5inch – Santus ST-505A (Local),Micro Nipper 5inch – Santus ST-505A (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Santus-Micro-Nipper-5inch-ST-505A-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/santus-micro-nipper-5inch-long/
"IC (Integrated Circuits),Regulator",,Rs.60.00,LM338T (Original),LM338T (Original),http://scionelectronics.com/wp-content/uploads/2017/12/LM338T-P-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm338t-original/
"Tools,Wire & Side Cutters",Weight: 100g,Rs.240.00,Micro Nipper 5inch – Santus ST-504 (Local),Micro Nipper 5inch – Santus ST-504 (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Santus-Micro-Nipper-5inch-ST-504-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/santus-micro-nipper-5inch-st-504/
"Tools,Wire & Side Cutters","Product Type: Diagonal Cutting Pliers,Color: Yellow,Material: Chrome-vanadium Steel,Depth: , ,Height: , ,Width: , ,Weight: , ",Rs.240.00,Micro Nipper 5inch – Santus ST-502 (Local),Micro Nipper 5inch – Santus ST-502 (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Santus-Micro-Nipper-5inch-ST-502-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/santus-micro-nipper-5inch-st-502/
"IC (Integrated Circuits),Regulator",,Rs.43.00,LM337T,LM337T,http://scionelectronics.com/wp-content/uploads/2017/06/LM337T-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm337t/
"Tools,Wire & Side Cutters","Model: ST-410F (5″),Weight: 300g",Rs.290.00,Micro Nipper 5inch – Santus ST-410F (Local),Micro Nipper 5inch – Santus ST-410F (Local),http://scionelectronics.com/wp-content/uploads/2017/09/Micro-Nipper-5inch-Santus-ST-410FLocal-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/micro-nipper-5inch-santus-st-410f-local/
"Tools,Wire & Side Cutters",,Rs.225.00,Micro Nipper 5inch – Santus ST-403E (Local),Micro Nipper 5inch – Santus ST-403E (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Santus-Micro-Nipper-5inch-ST-403E-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/santus-micro-nipper-5inch-st-403e/
"IC (Integrated Circuits),Operational Amplifier",,Rs.15.00,LM324N,LM324N,,http://scionelectronics.com/product/lm324/
"Tools,Wire & Side Cutters","Brand: Shell,Model: SM-22,Product Type: Diagonal cutting pliers,Color: Yellow,Material: 55# Steel,Secondary Material: PU,Depth: 8.5mm,Height: 163mm,Width: 52.7mm,Weight: 116g",Rs.690.00,Micro Nipper – Shell SM-22 (Japan) (Local),Micro Nipper – Shell SM-22 (Japan) (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Shell-Micro-Nipper-SM-22-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/shell-micro-nipper-sm-22-japan/
"Comparator,IC (Integrated Circuits)",,Rs.15.00,LM339N,LM339N,http://scionelectronics.com/wp-content/uploads/2017/05/LM339N-Scion-Electronics-Sri-Lanka-2.jpg,http://scionelectronics.com/product/lm339n/
"IC (Integrated Circuits),Regulator",,Rs.33.00,LM338T,LM338T,http://scionelectronics.com/wp-content/uploads/2017/06/LM338T-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm338t/
"IC (Integrated Circuits),Regulator",,Rs.28.00,LM336,LM336,,http://scionelectronics.com/product/lm336/
"Converter,IC (Integrated Circuits)",,Rs.45.00,LM331N,LM331N,http://scionelectronics.com/wp-content/uploads/2017/05/LM331N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm331n/
"IC (Integrated Circuits),Operational Amplifier",,Rs.14.00,LM324N (Local),LM324N (Local),http://scionelectronics.com/wp-content/uploads/2017/06/LM324N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm324n/
PCBs,,Rs.110.00,LM324 Equalizer PCB (Local),LM324 Equalizer PCB (Local),,http://scionelectronics.com/product/lm324-equalizer-pcb-local/
"IC (Integrated Circuits),Regulator",,Rs.22.00,LM317T,LM317T,http://scionelectronics.com/wp-content/uploads/2017/06/LM317T-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm317t/
"Power,Sensors & Modules","Output Current : 1.5A (minimum), 2.2A (typical value),Input-output voltage difference (VI-VO): 40VDC (max),Adjustable output voltage range : 1.2 ~ 37V,Working temperature : -55 °C to + 150 °C,Current output : 1.5A,Voltage input : 4.2 ~ 40V,Operating temperature : 0 °C ~ 125 °C,Characteristic frequency : 100MHz,Module size : 35.6×16.8mm",Rs.195.00,LM317 DC-DC Step-Down DC Converter Circuit Board Power Supply Module,LM317 DC-DC Step-Down DC Converter Circuit Board Power Supply Module,http://scionelectronics.com/wp-content/uploads/2018/04/LM317-DC-DC-Step-Down-DC-Converter-Crcuit-Board-Power-Supply-Module-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm317-dc-dc-step-down-dc-converter-crcuit-board-power-supply-module/
"Comparator,IC (Integrated Circuits)",,Rs.23.00,LM311P,LM311P,http://scionelectronics.com/wp-content/uploads/2017/05/LM311P-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm311p/
"IC (Integrated Circuits),Operational Amplifier",,Rs.7.00,LM2904,LM2904,http://scionelectronics.com/wp-content/uploads/2017/06/LM2904-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm2904/
"IC (Integrated Circuits),Regulator",,Rs.45.00,LM2596T-ADJ-P+ – Type 2,LM2596T-ADJ-P+ – Type 2,http://scionelectronics.com/wp-content/uploads/2017/06/LM2596T-ADJ-P-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/lm2596/
"IC (Integrated Circuits),Regulator",,Rs.160.00,LM2596T-ADJ-P+ – Type 1,LM2596T-ADJ-P+ – Type 1,http://scionelectronics.com/wp-content/uploads/2017/06/LM2596T-ADJ-P-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm2596t-adj-p/
"IC (Integrated Circuits),Regulator",,Rs.49.00,LM2596T-5.0,LM2596T-5.0,http://scionelectronics.com/wp-content/uploads/2017/06/LM2596T-5.0-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm2596t-5-0/
"IC (Integrated Circuits),Regulator",,Rs.49.00,LM2596T-3.3,LM2596T-3.3,http://scionelectronics.com/wp-content/uploads/2017/06/LM2596T-3.3-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm2596t-3-3/
"IC (Integrated Circuits),Regulator",,Rs.49.00,LM2596T-12,LM2596T-12,http://scionelectronics.com/wp-content/uploads/2017/06/LM2596T-12-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/lm2596t-12/
DC Motors,,"Rs.1,350.00",Mitsumi M28n-1 R-147319 P/N – L24515 DC Motor with Encoder,Mitsumi M28n-1 R-147319 P/N – L24515 DC Motor with Encoder,http://scionelectronics.com/wp-content/uploads/2015/12/Mitsumi-M28n-1-R-147319-PN-L24515-Servo-Motor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/mitsumi-m28n-1-r-147319-pn-l24515-servo-motor/
Cables & Convertors,,Rs.80.00,Mini USB Cable (for Arduino Nano) 12.5cm,Mini USB Cable (for Arduino Nano) 12.5cm,,http://scionelectronics.com/product/mini-usb-cable-for-arduino-nano-12-5cm/
"Connectors,USB",,Rs.16.00,Mini USB B Type Female Connector 2,Mini USB B Type Female Connector 2,http://scionelectronics.com/wp-content/uploads/2016/01/Mini-USB-B-Type-Female-Connector-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-usb-b-type-female-connector/
"Connectors,USB",,Rs.15.00,Mini USB B Type Female Connector 1,Mini USB B Type Female Connector 1,http://scionelectronics.com/wp-content/uploads/2016/01/Mini-USB-B-Type-Female-Connector-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-usb-b-type-female-connector-2/
Chemicals,,Rs.20.00,Mini Thermal Paste (Heat Sink Compound) Pouch,Mini Thermal Paste (Heat Sink Compound) Pouch,http://scionelectronics.com/wp-content/uploads/2018/05/Mini-Thermal-PasteHeat-Sink-CompoundPouch-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-thermal-soldering-paste-pouch/
Motor Controllers,"Input voltage: DC 4.5-25V,600mA Output current capability per channel,1.2A Peak output current (non repetitive) per channel,Enable facility,Over-temperature protection,Logical “0” input voltage up to 1.5V (High noise immunity),Internal clamp diodes",Rs.390.00,Mini L293D Motor Driver Shield,Mini L293D Motor Driver Shield,http://scionelectronics.com/wp-content/uploads/2018/02/Mini-L293D-Motor-Driver-Shield-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-l293d-motor-driver-shield/
"3D Printer & CNC Accessories,Belts",Width: 10mm,Rs.295.00,Mini Synchronous Rubber Driving Belt – 78XL,Mini Synchronous Rubber Driving Belt – 78XL,,http://scionelectronics.com/product/mini-synchronous-rubber-driving-belt-78xl/
"Soldering Accessories,Soldering Irons","Material: ABS + Stainless steel,Interface: USB,Operating voltage: 5V,Power: 8W,Solder tip temperature: 480 (℃),Weight: About 24g,Size: Length*diameter: About 17*2 cm / 6.69*0.79 in","Rs.1,100.00",Mini Portable Touch Switch USB 5V 8W Electric Powered Soldering Iron Pen,Mini Portable Touch Switch USB 5V 8W Electric Powered Soldering Iron Pen,http://scionelectronics.com/wp-content/uploads/2018/02/Mini-Portable-Touch-Switch-USB-5V-8W-Electric-Powered-Soldering-Iron-Pen-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-portable-touch-switch-usb-5v-8w-electric-powered-soldering-iron-pen/
"Connectors,DC Jack/ Socket",,Rs.8.00,Mini DC Socket 2 (Local),Mini DC Socket 2 (Local),http://scionelectronics.com/wp-content/uploads/2015/09/Mini-DC-Socket-1-Local-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-dc-socket-2/
"Amplifiers & Sounds,Sensors & Modules","Supported sampling rates (kHz): 8/11.025/12/16/22.05/24/32/44.1/48,24 -bit DAC output, support for dynamic range 90dB , SNR support 85dB,Fully supports FAT16 , FAT32 file system, maximum support 32G of the TF card, support 32G of U disk, 64M bytes NORFLASH,A variety of control modes, I/O control mode, serial mode, AD button control mode,Advertising sound waiting function, the music can be suspended. when advertising is over in the music continue to play,Audio data sorted by folder, supports up to 100 folders, every folder can hold up to 255 songs,30 level adjustable volume, 6 -level EQ adjustable",Rs.560.00,Mini MP3 Player Module With Simplified Output Speaker,Mini MP3 Player Module With Simplified Output Speaker,,http://scionelectronics.com/product/mini-mp3-player-module-with-simplified-output-speaker/
"Connectors,Wire Connector",,Rs.22.00,Mini Micro JST XH2.54mm 5Pin Connector Plug With Wires Cables 24AWG 150mm,Mini Micro JST XH2.54mm 5Pin Connector Plug With Wires Cables 24AWG 150mm,,http://scionelectronics.com/product/mini-micro-jst-xh2-54mm-5-pin-connector-plug-with-wires-cables-24-awg-150mm/
Others,"Pump material: ABS,Color: Black,Ultra-quiet DC 12V 3m 240l/hr brushless submersible electric water pump,Brushless, permanent magnetic rotor,Super long working life (20,000 hours),Adopt high performance ceramic shaft,The axis is enclosed with static sealing, not dynamic, which can avoid leaking problems,Amphibious design,Submersible installation and entirely waterproof,Low consumption,Low noise (less than 40db),Condition of use: Continuously,Fluids: Water, oil, gasoline, acid and alkali solution,Working temperature: 0 ~ 75 Celsius degree,Power consumption: 4.8W,Rated voltage: 12V DC,Max rated current: 400mA,Max flow rate: 240l/hr,Max Head (lift height): 3m,Noise: <40dB (most 35dB),Water proof class: IP68 (can be submersible installed),Life span: More than 20, 000 hrs,Power supply: Solar panel, DC electric source, battery,Size: 5.5×3.4×4.1cm,Cable length: 45cm",Rs.995.00,Mini DC12V Brushless Motor Submersible Water Pump,Mini DC12V Brushless Motor Submersible Water Pump,http://scionelectronics.com/wp-content/uploads/2018/02/Mini-DC12V-Brushless-Motor-Submersible-Water-Pump-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-dc12v-brushless-motor-submersible-water-pump/
"Screw Drivers,Tools","M232 mini screwdriver, very small, very suitable for small production of mini-gadgets,Material: Plastic + metal,Total length: 32mm,Plastic shank diameter: 2mm,Screw head type: Cross",Rs.25.00,Mini X-shape Philip Tri-wing Screw Driver,Mini X-shape Philip Tri-wing Screw Driver,,http://scionelectronics.com/product/mini-x-shape-philip-tri-wing-screw-driver/
"Connectors,DC Jack/ Socket",,Rs.5.00,Mini DC Socket 1 (Local),Mini DC Socket 1 (Local),http://scionelectronics.com/wp-content/uploads/2015/09/Mini-DC-Socket-1-Local-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-dc-socket/
"Connectors,DC Jack/ Socket",,Rs.14.00,Mini DC Socket,Mini DC Socket,,http://scionelectronics.com/product/mini-dc-socket-3/
"GSM/GPRS,Sensors & Modules","Working temperature -30°C to + 80°C,Operating vVoltage 5V,Standby average current 3mA less,Support the GSM / GPRS four bands, including 850,900,1800,1900MHz,GPRS Class 10,Sensitivity <-105,Support voice calls,Support SMS text messaging,Support GPRS data traffic,Maximum data rate, download 85.6kbps, upload 42.8kbps,Supports standard GSM07.07,07.05 AT commands and extended commands Ai Thinker,Supports two serial ports, a serial port to download an AT command port,AT command supports the standard AT and TCP/IP command interface,Support digital audio and analog audio support for HR, FR, EFR, AMR speech coding,Support ROHS, FCC, CE, CTA certification,SMT 42PIN package","Rs.1,290.00",Mini A6 GA6 GPRS GSM Kit Wireless Extension Module Board Antenna ,Mini A6 GA6 GPRS GSM Kit Wireless Extension Module Board Antenna ,http://scionelectronics.com/wp-content/uploads/2017/10/Mini-A6-GA6-GPRS-GSM-Kit-Wireless-Extension-Module-Board-Antenna-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-a6-ga6-gprs-gsm-kit-wireless-extension-module-board-antenna/
"Power,Sensors & Modules","4.75V-23V to 1V-17V,17x11x3.8mm,LM2596 2A",Rs.100.00,Mini 360 DC Buck Converter Step Down Module,Mini 360 DC Buck Converter Step Down Module,http://scionelectronics.com/wp-content/uploads/2018/02/Mini-360-DC-Buck-Converter-Step-Down-Module-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/mini-360-dc-buck-converter-step-down-module/
"Amplifiers & Sounds,Sensors & Modules",,Rs.120.00,Microphone Sound Sensor Module KY-038,Microphone Sound Sensor Module KY-038,,http://scionelectronics.com/product/microphone-sound-sensor-module-ky-038/
Cables & Convertors,,"Rs.1,865.00",Micro USB to VGA Female Adapter ,Micro USB to VGA Female Adapter ,http://scionelectronics.com/wp-content/uploads/2016/02/Micro-USB-to-VGA-Female-Adapter-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/micro-usb-to-vga-female-adapter/
"Glue Sticks,Soldering Accessories",,Rs.15.00,"Hot Melt Glue Stick Black – dia. 7 mm, length – 220 mm (Local)","Hot Melt Glue Stick Black – dia. 7 mm, length – 220 mm (Local)",http://scionelectronics.com/wp-content/uploads/2017/01/Hot-Melt-Glue-Stick-7mm-220mm-Black-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/hot-melt-glue-stick-dia-7-mm-length-220-mm/
"Infrared (IR),Infrared  Obstacle Avoidance Sensor SCION",,Rs.150.00,Infrared IR Obstacle Avoidance Sensor,Infrared IR Obstacle Avoidance Sensor,http://scionelectronics.com/wp-content/uploads/2015/08/InfraredIR-Obstacle-Avoidance-Sensor-ModuleAdjust-Distance-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/infrared-ir-obstacle-avoidance-sensor/
"Digital Counter,IC (Integrated Circuits)",,Rs.27.00,HD74LS161AP (74161) (Local),HD74LS161AP (74161) (Local),http://scionelectronics.com/wp-content/uploads/2017/05/HD74LS161AP-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/hd74ls161ap/
"BJT-NPN,Transistors",,Rs.10.00,H2E13002,H2E13002,http://scionelectronics.com/wp-content/uploads/2016/12/H2E13002-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/h2e13002/
Chemicals,"Material: High strength polyester film,Color: Transparent,Size: 210x295mm,Application: Used for screen printing plate making, hot stamping, pad printing steel plate directly after printing plate making",Rs.40.00,High Quality Transparent Printing Film for PCB Layout – Size A4,High Quality Transparent Printing Film for PCB Layout – Size A4,http://scionelectronics.com/wp-content/uploads/2017/12/High-Quality-Transparent-Printing-Film-for-PCB-Layout-Size-A4-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/high-quality-transparent-printing-film-for-pcb-layout-size-a4/
GSM/GPRS,"Arduino, STM32 AVR MCU compatible,3.5mm speech and Mike interface,Dual frequency 900/ 1800MHz, GPRS multi-slot class 10/8, GPRS mobile station class B,Power supply range: Voltage is 3.7… 4.2V or 4.6-5.2V; current is around 1A,Low power consumption : 1.5mA (sleep mode),Communication interface : The TTL level serial interface compatible 2.85, 3.3, 5V MCU","Rs.2,575.00",GPRS GSM Module – SIM900A,GPRS GSM Module – SIM900A,http://scionelectronics.com/wp-content/uploads/2015/11/SIM900A-GPRS-GSM-Module-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/sim900a-gprs-gsm-module/
"Strain / Flex,Flex Sensor Scion","Non-bending state resistance : ~ 9000Ohm,90 degree bending resistance : ~ 14000Ohm,180 degree bending resistance : 22000Ohm","Rs.4,370.00","Flex Sensor 100mm, 3.9″ (inch)","Flex Sensor 100mm, 3.9″ (inch)",http://scionelectronics.com/wp-content/uploads/2015/08/Flex-Sensor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/flex-sensor/
Heat Sink,,Rs.28.00,Heat Sink – 25mmx23mmx15mm (Local),Heat Sink – 25mmx23mmx15mm (Local),http://scionelectronics.com/wp-content/uploads/2016/12/Heat-Sink-25mmx23mmx15mmLocal-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/heat-sink-25mmx23mmx15mm/
Cables & Convertors,"Chip: FT232RL,Draw out all signal port of FT232RL chip,RXD / TXD transceiver communication indicator,USB power supply, can choose 5V or 3.3V, set by jumper,With over current protection, using 500mA self-restore fuse,Pin definition: DTR, RXD, TX, VCC, CTS, GND,Pitch: 2.54mm,Size: 36mm x 18mm (L x W),Interface: Mini USB",Rs.535.00,FT232RL USB to Serial Adaptor Module,FT232RL USB to Serial Adaptor Module,http://scionelectronics.com/wp-content/uploads/2015/09/FT232RL-USB-to-Serial-Adaptor-Module-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/ft232rl-usb-to-serial-adaptor-module/
"IC (Integrated Circuits),Thermometer",,Rs.210.00,DS18B20-1518C4,DS18B20-1518C4,http://scionelectronics.com/wp-content/uploads/2017/06/DS18B20-1518C4-Scion-Electronics-Sri-Lanka-Recovered.jpg,http://scionelectronics.com/product/ds18b20-1518c4/
Heat Sink,,Rs.20.00,Heat Sink – 25mmx22mmx6mm (Local),Heat Sink – 25mmx22mmx6mm (Local),http://scionelectronics.com/wp-content/uploads/2018/01/Heat-Sink-25mmx22mmx6mmLocal-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/heat-sink-25mmx22mmx6mm-local/
"A23,Batteries & Chargers,Dry",,Rs.80.00,"GOOP 12V, 23A (Local)","GOOP 12V, 23A (Local)",http://scionelectronics.com/wp-content/uploads/2016/01/GOOP-12V-23A-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/dry-batteries/
"Battery Lugs,Connectors,Imported",,Rs.5.00,FDD1.25-250-Black Female Semi-insulated Spade Wire Connector Terminal Lug,FDD1.25-250-Black Female Semi-insulated Spade Wire Connector Terminal Lug,http://scionelectronics.com/wp-content/uploads/2017/12/Battery-Lug-FDD1.25-250-Black-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/fdd1-25-250-black-female-semi-insulated-spade-wire-connector-terminal-lug/
"Connectors,Electrical Bus Bar",,Rs.90.00,Electrical Bus Bar 8 Gang – 2 (TB2508) (Local),Electrical Bus Bar 8 Gang – 2 (TB2508) (Local),http://scionelectronics.com/wp-content/uploads/2016/10/Electrical-Bus-Bar-8-Gang-2-TB2508-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/electrical-bus-bar-8-gang-2-tb2508/
"IC (Integrated Circuits),Timer/Clock",,Rs.30.00,DS1307,DS1307,http://scionelectronics.com/wp-content/uploads/2017/06/DS1307-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/ds1307/
RTC,Without battery,Rs.110.00,DS1302 Real Time Clock Module,DS1302 Real Time Clock Module,http://scionelectronics.com/wp-content/uploads/2016/02/Arduino-DS1302-Real-Time-Clock-Module-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/arduino-ds1302-real-time-clock-module/
"Fastners,Spacers-StandOffs-Pillars",,Rs.15.00,Double Pass Copper Pillar Round Screw ThreaIsolation Column M2*15,Double Pass Copper Pillar Round Screw ThreaIsolation Column M2*15,http://scionelectronics.com/wp-content/uploads/2018/04/Double-Pass-Copper-Pillar-Round-Screw-ThreaIsolation-Column-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/double-pass-copper-pillar-round-screw-threaisolation-column-m215/
"Fastners,Spacers-StandOffs-Pillars",,Rs.12.00,Double Pass Copper Pillar Round Screw ThreaIsolation Column M2*10,Double Pass Copper Pillar Round Screw ThreaIsolation Column M2*10,http://scionelectronics.com/wp-content/uploads/2018/04/Double-Pass-Copper-Pillar-Round-Screw-ThreaIsolation-Column-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/double-pass-copper-pillar-round-screw-threaisolation-column-m210/
"Fastners,Spacers-StandOffs-Pillars",,Rs.75.00,Double Pass Copper Pillar Flat External Hex Isolation Column For Screws M3*60,Double Pass Copper Pillar Flat External Hex Isolation Column For Screws M3*60,http://scionelectronics.com/wp-content/uploads/2018/04/Double-Pass-Copper-Pillar-Flat-External-Hex-Isolation-Column-For-Screws-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/double-pass-copper-pillar-flat-external-hex-isolation-column-for-screws-m360/
"Desoldering Pumps,Soldering Accessories",,Rs.150.00,Desoldering Pump 6 – Suoer SON-138A (Local),Desoldering Pump 6 – Suoer SON-138A (Local),,http://scionelectronics.com/product/desoldering-pump-4-suoer-son-138a-local/
"Connectors,DC Jack/ Socket","Inner  diameter: 2.1mm,External diameter: 5.5mm",Rs.70.00,DC2.1 Connector Wire (Black) Monitoring Power Cord Switch Connector,DC2.1 Connector Wire (Black) Monitoring Power Cord Switch Connector,http://scionelectronics.com/wp-content/uploads/2018/06/DC2.1-Connector-Wire-BlackMonitoring-Power-Cord-Switch-Connector-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/dc2-1-connector-wire-black-monitoring-power-cord-switch-connector/
"Desoldering Pumps,Soldering Accessories",,Rs.200.00,Desoldering Pump 5 – 250B (Local),Desoldering Pump 5 – 250B (Local),http://scionelectronics.com/wp-content/uploads/2016/08/Desoldering-Pump-5-250-B-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/desoldering-pump-5-250b/
"Desoldering Pumps,Soldering Accessories","Model: LL-135A,Color: Orange,Material: PVC,Features: Removing the melted solder; Tin suction,Application: Ideal desoldering tool for circuit board repairing",Rs.140.00,Desoldering Pump 4 – LL-135A Orange (Local),Desoldering Pump 4 – LL-135A Orange (Local),http://scionelectronics.com/wp-content/uploads/2016/08/Desoldering-Pump-4-Suoer-Gold-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/desoldering-pump-4-suoer-gold/
